mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__max_iter,param_classifier__penalty,param_classifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2.897602009773254,0.14870047505539566,0.0031339168548583985,0.0007605515019553796,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.01,100000,l2,newton-cg,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.01, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cg'}",0.7477100756670649,0.7421346077260056,0.7433293508562325,0.7410874327823143,0.7466640111531567,0.7365066719776937,0.7514439354710217,0.7323242381995618,0.7566221868153754,0.7556263692491536,0.7453448879897581,0.007467024185872692,3
0.04598543643951416,0.013448778008751553,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.01,100000,l2,newton-cholesky,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.01, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cholesky'}",,,,,,,,,,,,,116
1.9890948057174682,0.20292838455497067,0.0026988983154296875,0.0004588844442067323,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.01,100000,l2,sag,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.01, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'sag'}",0.7477100756670649,0.7421346077260056,0.7433293508562325,0.7410874327823143,0.7466640111531567,0.7365066719776937,0.7514439354710217,0.7323242381995618,0.7566221868153754,0.7556263692491536,0.7453448879897581,0.007467024185872692,3
4.825434994697571,0.24483595465520974,0.002112674713134766,0.00047664845785979113,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.01,100000,l2,saga,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.01, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.7479091995221028,0.7421346077260056,0.7433293508562325,0.7410874327823143,0.7466640111531567,0.7365066719776937,0.7514439354710217,0.7323242381995618,0.7566221868153754,0.7556263692491536,0.7453648003752619,0.007473567540198889,1
0.03313620090484619,0.007239283929114935,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l1,lbfgs,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs'}",,,,,,,,,,,,,101
1.375928521156311,0.18489321340148168,0.0024303913116455076,0.0005471302861145958,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l1,liblinear,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.7518916766228594,0.7393468737554759,0.7427319792911191,0.7371041625174268,0.7434773949412468,0.7325234017128062,0.7502489543915555,0.7337183827922724,0.7556263692491536,0.7556263692491536,0.7442295564523069,0.00824411950875218,6
0.03787596225738525,0.003804502971217167,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l1,newton-cg,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'newton-cg'}",,,,,,,,,,,,,106
0.033011865615844724,0.004507342747754996,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l1,newton-cholesky,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'newton-cholesky'}",,,,,,,,,,,,,107
0.03431522846221924,0.0028861237239113163,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l1,sag,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'sag'}",,,,,,,,,,,,,108
15.97175054550171,0.7973463291532812,0.002160978317260742,0.0005507091699189929,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l1,saga,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'saga'}",0.7518916766228594,0.7393468737554759,0.7425328554360813,0.7373033260306712,0.7434773949412468,0.7325234017128062,0.7502489543915555,0.7335192192790281,0.7556263692491536,0.7554272057359092,0.7441897277154788,0.008229235965630898,7
2.6956019401550293,0.2106584869783839,0.0025986433029174805,0.0004865929896679951,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l2,lbfgs,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.7500995619275189,0.7405416168857029,0.742931103146157,0.7373033260306712,0.744672376020713,0.732921728739295,0.7500497908783111,0.7325234017128062,0.7530372435769767,0.7572196773551085,0.744129982627326,0.00801815564686266,8
0.905110239982605,0.09326556902075664,0.0026521205902099608,0.0006354212419867244,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l2,liblinear,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.7497013142174432,0.7403424930306651,0.7427319792911191,0.7375024895439155,0.744672376020713,0.732921728739295,0.7500497908783111,0.7323242381995618,0.7530372435769767,0.7570205138418642,0.7440304167339864,0.007981276382956625,12
4.24664192199707,0.29283866508014694,0.002700352668762207,0.0006388926330723577,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l2,newton-cg,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cg'}",0.7500995619275189,0.7405416168857029,0.7427319792911191,0.7373033260306712,0.744672376020713,0.732921728739295,0.7500497908783111,0.7325234017128062,0.7530372435769767,0.7572196773551085,0.7441100702418222,0.008021354848526953,9
0.03966503143310547,0.003027201006428827,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l2,newton-cholesky,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cholesky'}",,,,,,,,,,,,,110
6.072907614707947,0.23817852734341477,0.0021606922149658204,0.00044572945037632484,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l2,sag,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'sag'}",0.7500995619275189,0.7405416168857029,0.7427319792911191,0.7373033260306712,0.744672376020713,0.732921728739295,0.7500497908783111,0.7325234017128062,0.7530372435769767,0.7572196773551085,0.7441100702418222,0.008021354848526953,9
9.773373174667359,0.31155051865756206,0.002251076698303223,0.000402955528975878,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",0.1,100000,l2,saga,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 0.1, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.7500995619275189,0.7405416168857029,0.7427319792911191,0.7373033260306712,0.744672376020713,0.732921728739295,0.7500497908783111,0.7325234017128062,0.7530372435769767,0.7572196773551085,0.7441100702418222,0.008021354848526953,9
0.03173935413360596,0.004918911159272113,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l1,lbfgs,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs'}",,,,,,,,,,,,,111
5.014029932022095,0.31540658478448397,0.002724361419677734,0.0007365124453044562,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l1,liblinear,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.7506969334926324,0.7375547590601355,0.7431302270011948,0.736705835490938,0.7442740489942242,0.732921728739295,0.7490539733120892,0.7325234017128062,0.7542322246564429,0.755825532762398,0.7436918665222156,0.008148630102829785,17
0.037318634986877444,0.004461439894876383,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l1,newton-cg,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'newton-cg'}",,,,,,,,,,,,,112
0.036064767837524415,0.005675795853041947,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l1,newton-cholesky,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'newton-cholesky'}",,,,,,,,,,,,,81
0.03744211196899414,0.0043073780565604704,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l1,sag,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'sag'}",,,,,,,,,,,,,119
62.72895622253418,2.369219820996446,0.0023204326629638673,0.0004131348234237489,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l1,saga,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'saga'}",0.7508960573476703,0.7377538829151732,0.7431302270011948,0.736705835490938,0.7442740489942242,0.7331208922525393,0.7490539733120892,0.7327225652260506,0.7542322246564429,0.755825532762398,0.743771523995872,0.008097554135517483,13
